credibility_score,credibility_vs_reconstructed_delta,error,evidence_asr_tokens,evidence_caption_tokens,evidence_level,evidence_ocr_tokens,evidence_quality_score,evidence_total_tokens,evidence_transcript_tokens,generation_origin_excluded_from_credibility,generation_origin_level,generation_origin_rationale,generation_origin_score,manipulation_score,misinformation_score,notes,reconstructed_credibility_score,scam_score,top_claim_confidence,top_claim_status,uncertainty_score,url,weighted_evidence_quality_penalty,weighted_manipulation_penalty,weighted_misinformation_penalty,weighted_scam_penalty,weighted_total_penalty,weighted_uncertainty_penalty
53.0,-17.7952,,0,15,low,0,93.69,15,0,True,low,Human-generated content likely.,1.07,0.0,20.8,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Josh Connects). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,70.8,10.0,0.28,not_enough_evidence,70.75,https://www.youtube.com/shorts/JIzKPi-Z1r8,11.2428,0.0,7.072,2.4,29.2048,8.49
54.77,-17.0308,,0,21,low,0,88.77,21,0,True,low,Human-generated content likely.,1.08,0.0,20.32,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Fox Business). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.8,10.0,0.28,not_enough_evidence,68.65,https://www.youtube.com/shorts/MMjgpsR_8o8,10.6524,0.0,6.9088,2.4,28.1992,8.238
54.94,-17.212,,0,25,low,0,88.15,25,0,True,low,Human-generated content likely.,1.08,0.0,20.0,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Fox News). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,72.15,10.0,0.28,not_enough_evidence,67.25,https://www.youtube.com/shorts/3EWyxA6Ms78,10.578,0.0,6.8,2.4,27.848,8.07
53.14,-18.0052,,0,19,low,0,93.08,19,0,True,low,Human-generated content likely.,1.07,0.0,20.48,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Jeffrey X). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.15,10.0,0.28,not_enough_evidence,69.35,https://www.youtube.com/shorts/Yhve4QGxzHw,11.1696,0.0,6.9632,2.4,28.8548,8.322
53.14,-18.0052,,0,19,low,0,93.08,19,0,True,low,Human-generated content likely.,1.07,0.0,20.48,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Chris Colditz). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.15,10.0,0.28,not_enough_evidence,69.35,https://www.youtube.com/shorts/uWJ-XmhAUX8,11.1696,0.0,6.9632,2.4,28.8548,8.322
53.14,-18.0052,,0,19,low,0,93.08,19,0,True,low,Human-generated content likely.,1.07,0.0,20.48,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: HellthyJunkFood Shorts). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.15,10.0,0.28,not_enough_evidence,69.35,https://www.youtube.com/shorts/eisYbHYzBNw,11.1696,0.0,6.9632,2.4,28.8548,8.322
54.85,-17.1264,,0,23,low,0,88.46,23,0,True,low,Human-generated content likely.,1.08,0.0,20.16,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: I’m Kaleb). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.98,10.0,0.28,not_enough_evidence,67.95,https://www.youtube.com/shorts/ZI2KufKY58Q,10.6152,0.0,6.8544,2.4,28.0236,8.154
53.11,-17.948,,0,18,low,0,93.23,18,0,True,low,Human-generated content likely.,1.07,0.0,20.56,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: MOTIVATIONAL ANI). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.06,10.0,0.28,not_enough_evidence,69.7,https://www.youtube.com/shorts/MWa7FQtRtHQ,11.1876,0.0,6.9904,2.4,28.942,8.364
53.0,-17.7952,,0,15,low,0,93.69,15,0,True,low,Human-generated content likely.,1.07,0.0,20.8,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: The Pet Collective). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,70.8,10.0,0.28,not_enough_evidence,70.75,https://www.youtube.com/shorts/fnO0EYi-skQ,11.2428,0.0,7.072,2.4,29.2048,8.49
54.72,-16.9936,,0,20,low,0,88.92,20,0,True,low,Human-generated content likely.,1.08,0.0,20.4,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Study Fighters Spot). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.71,10.0,0.28,not_enough_evidence,69.0,https://www.youtube.com/shorts/O3aijR1YAfE,10.6704,0.0,6.936,2.4,28.2864,8.28
53.07,-17.9008,,0,17,low,0,93.38,17,0,True,low,Human-generated content likely.,1.07,0.0,20.64,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: AsmrBriJolie). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,70.97,10.0,0.28,not_enough_evidence,70.05,https://www.youtube.com/shorts/PUrqfnUl8vo,11.2056,0.0,7.0176,2.4,29.0292,8.406
53.14,-18.0052,,0,19,low,0,93.08,19,0,True,low,Human-generated content likely.,1.07,0.0,20.48,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Jeffrey X). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.15,10.0,0.28,not_enough_evidence,69.35,https://www.youtube.com/shorts/MC7eZy0YAUw,11.1696,0.0,6.9632,2.4,28.8548,8.322
54.81,-17.078,,0,22,low,0,88.62,22,0,True,low,Human-generated content likely.,1.08,0.0,20.24,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: VaGaRy). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.89,10.0,0.28,not_enough_evidence,68.3,https://www.youtube.com/shorts/jXExirGjf3E,10.6344,0.0,6.8816,2.4,28.112,8.196
52.63,-19.188,,0,1,low,0,95.85,1,0,True,low,Human-generated content likely.,1.41,0.0,18.0,Could not fetch YouTube metadata via yt-dlp. | Could not fetch YouTube metadata via oEmbed fallback. | Recovered metadata from YouTube watch-page scraping fallback. | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks.,71.82,10.0,,,68.0,https://www.youtube.com/shorts/FMiTnyI12bE,11.502,0.0,6.12,2.4,28.182,8.16
53.07,-17.9008,,0,17,low,0,93.38,17,0,True,low,Human-generated content likely.,1.07,0.0,20.64,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: BrainBlud). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,70.97,10.0,0.28,not_enough_evidence,70.05,https://www.youtube.com/shorts/-NxLmfuaZtc,11.2056,0.0,7.0176,2.4,29.0292,8.406
54.81,-17.078,,0,22,low,0,88.62,22,0,True,low,Human-generated content likely.,1.08,0.0,20.24,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: chefkoudy). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.89,10.0,0.28,not_enough_evidence,68.3,https://www.youtube.com/shorts/iBKH_TWp5GM,10.6344,0.0,6.8816,2.4,28.112,8.196
53.14,-18.0052,,0,19,low,0,93.08,19,0,True,low,Human-generated content likely.,1.07,0.0,20.48,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Tech with ARB). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.15,10.0,0.28,not_enough_evidence,69.35,https://www.youtube.com/shorts/ueqXgybOVl8,11.1696,0.0,6.9632,2.4,28.8548,8.322
54.72,-16.9936,,0,20,low,0,88.92,20,0,True,low,Human-generated content likely.,1.08,0.0,20.4,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: The Real Estate Officer). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.71,10.0,0.28,not_enough_evidence,69.0,https://www.youtube.com/shorts/UfoIX2vSus0,10.6704,0.0,6.936,2.4,28.2864,8.28
54.72,-16.9936,,0,20,low,0,88.92,20,0,True,low,Human-generated content likely.,1.08,0.0,20.4,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: 5 To 8 Classes-yt). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.71,10.0,0.28,not_enough_evidence,69.0,https://www.youtube.com/shorts/xiqKcpfa2Fk,10.6704,0.0,6.936,2.4,28.2864,8.28
53.04,-17.8424,,0,16,low,0,93.54,16,0,True,low,Human-generated content likely.,1.07,0.0,20.72,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Dread Yamada). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,70.88,10.0,0.28,not_enough_evidence,70.4,https://www.youtube.com/shorts/giT_OuB5d8o,11.2248,0.0,7.0448,2.4,29.1176,8.448
54.72,-16.9936,,0,20,low,0,88.92,20,0,True,low,Human-generated content likely.,1.08,0.0,20.4,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Finance guru). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.71,10.0,0.28,not_enough_evidence,69.0,https://www.youtube.com/shorts/-N-5iTAz3xo,10.6704,0.0,6.936,2.4,28.2864,8.28
53.11,-17.948,,0,18,low,0,93.23,18,0,True,low,Human-generated content likely.,1.07,0.0,20.56,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Ayush more reacts). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.06,10.0,0.28,not_enough_evidence,69.7,https://www.youtube.com/shorts/jWg3Gf1bQuc,11.1876,0.0,6.9904,2.4,28.942,8.364
53.07,-17.9008,,0,17,low,0,93.38,17,0,True,low,Human-generated content likely.,1.07,0.0,20.64,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: SafariClips). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,70.97,10.0,0.28,not_enough_evidence,70.05,https://www.youtube.com/shorts/K4Zsqs3SxcQ,11.2056,0.0,7.0176,2.4,29.0292,8.406
53.14,-18.0052,,0,19,low,0,93.08,19,0,True,low,Human-generated content likely.,1.07,0.0,20.48,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Shobhit Nirwan - Shorts). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.15,10.0,0.28,not_enough_evidence,69.35,https://www.youtube.com/shorts/X6nCta9dx7s,11.1696,0.0,6.9632,2.4,28.8548,8.322
53.04,-17.8424,,0,16,low,0,93.54,16,0,True,low,Human-generated content likely.,1.07,0.0,20.72,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Panda Shorts). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,70.88,10.0,0.28,not_enough_evidence,70.4,https://www.youtube.com/shorts/JMzy5z9fpFE,11.2248,0.0,7.0448,2.4,29.1176,8.448
54.94,-17.212,,0,25,low,0,88.15,25,0,True,low,Human-generated content likely.,1.08,0.0,20.0,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Funlight Avenue). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,72.15,10.0,0.28,not_enough_evidence,67.25,https://www.youtube.com/shorts/mnx5C_0Pz5c,10.578,0.0,6.8,2.4,27.848,8.07
54.72,-16.9936,,0,20,low,0,88.92,20,0,True,low,Human-generated content likely.,1.08,0.0,20.4,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Sean Andrew). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.71,10.0,0.28,not_enough_evidence,69.0,https://www.youtube.com/shorts/T9G8IUeLN30,10.6704,0.0,6.936,2.4,28.2864,8.28
53.14,-18.0052,,0,19,low,0,93.08,19,0,True,low,Human-generated content likely.,4.56,0.0,20.48,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Paltek). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.15,10.0,0.28,not_enough_evidence,69.35,https://www.youtube.com/shorts/zi-sfCxK1gE,11.1696,0.0,6.9632,2.4,28.8548,8.322
